,price,Days on Market,Year Built,sqft,bed,bath,zipcode
26635,950,41.0,,693,1,1,78717
26636,1015,41.0,,693,1,1,78717
26637,1064,41.0,,833,1,1,78717
26638,1015,41.0,,675,1,1,78717
26639,1084,41.0,,846,1,1,78717
26640,1015,41.0,,693,1,1,78717
26641,1060,41.0,,675,1,1,78717
26642,1184,41.0,,946,1,1,78717
26643,1119,41.0,,946,1,1,78717
26644,1164,41.0,,846,1,1,78717
26645,950,41.0,,675,1,1,78717
26647,1460,41.0,,1156,2,2,78717
26648,1544,41.0,,1250,2,2,78717
26649,1519,41.0,,1194,2,2,78717
26650,1524,41.0,,1194,2,2,78717
26652,1850,,2004.0,771,1,1,78701
26653,1910,,2004.0,824,1,1,78701
26654,1985,,2004.0,860,1,1,78701
26655,1885,,2004.0,771,1,1,78701
26656,1780,,2004.0,633,1,1,78701
26657,1950,,2004.0,860,1,1,78701
26658,1835,,2004.0,771,1,1,78701
26660,2080,,2004.0,926,1,2,78701
26662,2720,,2004.0,1340,2,2,78701
26663,2585,,2004.0,1131,2,2,78701
26664,2675,,2004.0,1131,2,2,78701
26665,2510,,2004.0,1341,2,2,78701
26666,2730,,2004.0,1224,2,2,78701
26668,965,,,516,0,1,78741
26669,1010,,,516,0,1,78741
26671,1255,,,781,1,1,78741
26672,1080,,,588,1,1,78741
26673,1040,,,588,1,1,78741
26674,1075,,,588,1,1,78741
26675,1134,,,516,1,1,78741
26677,1275,,,943,2,1,78741
26678,1275,,,943,2,1,78741
26679,1375,,,1088,2,1,78741
26680,1535,,,1047,2,1,78741
26682,1525,,,1326,3,2,78741
26684,1000,58.0,2015.0,698,1,1,78728
26685,1110,58.0,2015.0,698,1,1,78728
26686,1170,58.0,2015.0,698,1,1,78728
26687,1085,58.0,2015.0,623,1,1,78728
26689,1390,58.0,2015.0,1092,2,2,78728
26690,1460,58.0,2015.0,1222,2,2,78728
26691,1445,58.0,2015.0,1092,2,2,78728
26692,1445,58.0,2015.0,1092,2,2,78728
26693,1415,58.0,2015.0,1097,2,2,78728
26694,1430,58.0,2015.0,1097,2,2,78728
26695,1500,58.0,2015.0,1233,2,2,78728
26696,1390,58.0,2015.0,1097,2,2,78728
26698,1695,58.0,2015.0,1436,3,2,78728
26699,1695,58.0,2015.0,1436,3,2,78728
26700,1770,58.0,2015.0,1474,3,2,78728
26701,840,31.0,,375,0,1,78759
26702,840,31.0,,375,0,1,78759
26703,840,31.0,,375,0,1,78759
26704,840,31.0,,375,0,1,78759
26705,840,31.0,,375,0,1,78759
26707,895,31.0,,513,1,1,78759
26708,945,31.0,,513,1,1,78759
26709,1050,31.0,,699,1,1,78759
26710,935,31.0,,607,1,1,78759
26711,955,31.0,,607,1,1,78759
26712,965,31.0,,513,1,1,78759
26713,945,31.0,,513,1,1,78759
26714,1050,31.0,,699,1,1,78759
26715,1015,31.0,,607,1,1,78759
26716,970,31.0,,699,1,1,78759
26717,970,31.0,,699,1,1,78759
26718,895,31.0,,513,1,1,78759
26719,970,31.0,,699,1,1,78759
26720,1030,31.0,,699,1,1,78759
26721,970,31.0,,699,1,1,78759
26722,970,31.0,,699,1,1,78759
26723,915,31.0,,513,1,1,78759
26724,1050,31.0,,699,1,1,78759
26725,915,31.0,,513,1,1,78759
26726,990,31.0,,699,1,1,78759
26727,965,31.0,,513,1,1,78759
26728,945,31.0,,513,1,1,78759
26729,955,31.0,,607,1,1,78759
26730,915,31.0,,513,1,1,78759
26731,935,31.0,,607,1,1,78759
26733,1240,31.0,,946,2,2,78759
26734,1145,31.0,,946,2,2,78759
26735,1145,31.0,,946,2,2,78759
26736,1145,31.0,,946,2,2,78759
26737,1220,31.0,,946,2,2,78759
26738,1165,31.0,,946,2,2,78759
26739,1145,31.0,,946,2,2,78759
26740,1165,31.0,,946,2,2,78759
26741,1240,31.0,,946,2,2,78759
26742,1145,31.0,,946,2,2,78759
26744,1139,38.0,1970.0,728,1,1,78741
26745,1039,38.0,1970.0,630,1,1,78741
26746,1199,38.0,1970.0,728,1,1,78741
26747,1139,38.0,1970.0,728,1,1,78741
26749,1339,38.0,1970.0,925,2,1,78741
26750,1374,38.0,1970.0,925,2,1,78741
26751,1309,38.0,1970.0,925,2,1,78741
26752,1309,38.0,1970.0,925,2,1,78741
26753,1309,38.0,1970.0,925,2,1,78741
26754,1309,38.0,1970.0,925,2,1,78741
26755,1309,38.0,1970.0,925,2,1,78741
26756,1309,38.0,1970.0,925,2,1,78741
26757,1309,38.0,1970.0,925,2,1,78741
26758,1309,38.0,1970.0,925,2,1,78741
26760,1379,38.0,1970.0,1020,2,2,78741
26761,1379,38.0,1970.0,1020,2,2,78741
26762,1379,38.0,1970.0,1020,2,2,78741
26763,1379,38.0,1970.0,1020,2,2,78741
26764,1379,38.0,1970.0,1020,2,2,78741
26765,1379,38.0,1970.0,1020,2,2,78741
26766,1379,38.0,1970.0,1020,2,2,78741
26767,1379,38.0,1970.0,1020,2,2,78741
26768,1379,38.0,1970.0,1020,2,2,78741
26769,1379,38.0,1970.0,1020,2,2,78741
26770,1379,38.0,1970.0,1020,2,2,78741
26771,1379,38.0,1970.0,1020,2,2,78741
26772,1379,38.0,1970.0,1020,2,2,78741
26774,1649,38.0,1970.0,1263,3,2,78741
26775,1649,38.0,1970.0,1263,3,2,78741
26779,975,41.0,,614,1,1,78754
26780,784,41.0,,454,1,1,78754
26781,816,41.0,,614,1,1,78754
26782,961,41.0,,614,1,1,78754
26783,1044,41.0,,400,1,1,78754
26784,861,41.0,,400,1,1,78754
26785,935,41.0,,614,1,1,78754
26786,809,41.0,,400,1,1,78754
26787,926,41.0,,614,1,1,78754
26788,861,41.0,,614,1,1,78754
26789,1047,41.0,,614,1,1,78754
26790,861,41.0,,614,1,1,78754
26791,844,41.0,,400,1,1,78754
26792,926,41.0,,614,1,1,78754
26793,809,41.0,,400,1,1,78754
26794,816,41.0,,614,1,1,78754
26795,937,41.0,,614,1,1,78754
26797,1173,41.0,,813,2,2,78754
26798,1081,41.0,,813,2,2,78754
26799,1193,41.0,,1060,2,2,78754
26800,1081,41.0,,813,2,2,78754
26801,1349,20.0,,742,1,1,78730
26802,1449,20.0,,801,1,1,78730
26803,1499,20.0,,812,1,1,78730
26804,1499,20.0,,909,1,1,78730
26805,1599,20.0,,952,2,2,78730
26806,1799,20.0,,1103,2,2,78730
26807,1799,20.0,,1125,2,2,78730
26808,1899,20.0,,1407,2,2,78730
26809,2599,20.0,,1661,3,2,78730
26811,1283,,,743,1,1,78756
26812,1806,,,915,1,1,78756
26813,1398,,,743,1,1,78756
26814,1258,,,628,1,1,78756
26815,1318,,,715,1,1,78756
26816,1268,,,715,1,1,78756
26817,1188,,,612,1,1,78756
26818,1333,,,743,1,1,78756
26819,1601,,,833,1,1,78756
26820,1208,,,731,1,1,78756
26821,1303,,,600,1,1,78756
26822,1636,,,855,1,1,78756
26824,1629,,,1134,2,2,78756
26825,1750,,,1136,2,2,78756
26826,1744,,,1136,2,2,78756
26828,1140,12.0,,657,1,1,78745
26829,1160,12.0,,840,1,1,78745
26830,1210,12.0,,759,1,1,78745
26831,1075,12.0,,657,1,1,78745
26832,1165,12.0,,759,1,1,78745
26833,1160,12.0,,840,1,1,78745
26834,1005,12.0,,657,1,1,78745
26835,1140,12.0,,759,1,1,78745
26836,1055,12.0,,657,1,1,78745
26837,1230,12.0,,840,1,1,78745
26838,1240,12.0,,926,1,1,78745
26839,1285,12.0,,926,1,1,78745
26841,1365,12.0,,1176,2,2,78745
26842,1365,12.0,,1176,2,2,78745
26843,1475,12.0,,1043,2,2,78745
26844,1365,12.0,,1176,2,2,78745
26845,1475,12.0,,1043,2,2,78745
26847,1449,3.0,,468,0,1,78704
26848,1455,3.0,,644,0,1,78704
26849,1263,3.0,,398,0,1,78704
26850,1686,3.0,,632,0,1,78704
26851,1333,3.0,,600,0,1,78704
26852,1443,3.0,,600,0,1,78704
26854,1427,3.0,,1133,1,1,78704
26855,1299,3.0,,645,1,1,78704
26856,1530,3.0,,934,1,1,78704
26857,1561,3.0,,713,1,1,78704
26858,1618,3.0,,768,1,1,78704
26859,1940,3.0,,734,1,1,78704
26860,1425,3.0,,750,1,1,78704
26861,1531,3.0,,738,1,1,78704
26862,1620,3.0,,713,1,1,78704
26863,1359,3.0,,645,1,1,78704
26864,1744,3.0,,791,1,1,78704
26865,1785,3.0,,912,1,1,78704
26866,1609,3.0,,906,1,1,78704
26867,1387,3.0,,1063,1,1,78704
26868,1663,3.0,,934,1,1,78704
26869,1669,3.0,,713,1,1,78704
26870,1905,3.0,,780,1,1,78704
26871,1684,3.0,,715,1,1,78704
26872,1414,3.0,,750,1,1,78704
26873,1348,3.0,,851,1,1,78704
26874,1332,3.0,,1063,1,1,78704
26875,1644,3.0,,929,1,1,78704
26877,1819,3.0,,903,1,1,78704
26878,1349,3.0,,851,1,1,78704
26879,1579,3.0,,768,1,1,78704
26880,1409,3.0,,757,1,1,78704
26881,1719,3.0,,768,1,1,78704
26882,1542,3.0,,788,1,1,78704
26883,1558,3.0,,995,1,1,78704
26884,1559,3.0,,791,1,1,78704
26885,1329,3.0,,582,1,1,78704
26886,1224,3.0,,558,1,1,78704
26887,1688,3.0,,861,1,1,78704
26888,1394,3.0,,779,1,1,78704
26889,1359,3.0,,645,1,1,78704
26890,1725,3.0,,934,1,1,78704
26891,1194,3.0,,1063,1,1,78704
26892,1334,3.0,,851,1,1,78704
26893,1625,3.0,,791,1,1,78704
26894,1428,3.0,,861,1,1,78704
26895,1426,3.0,,745,1,1,78704
26896,1623,3.0,,983,1,1,78704
26897,1794,3.0,,903,1,1,78704
26898,1339,3.0,,791,1,1,78704
26899,1566,3.0,,909,1,1,78704
26900,1384,3.0,,851,1,1,78704
26901,1511,3.0,,738,1,1,78704
26902,1805,3.0,,931,1,1,78704
26903,1728,3.0,,934,1,1,78704
26904,1541,3.0,,909,1,1,78704
26905,1434,3.0,,851,1,1,78704
26906,1389,3.0,,705,1,1,78704
26907,1338,3.0,,861,1,1,78704
26908,1777,3.0,,693,1,1,78704
26909,1895,3.0,,934,1,1,78704
26910,1344,3.0,,645,1,1,78704
26911,1657,3.0,,934,1,1,78704
26912,1597,3.0,,995,1,1,78704
26913,1646,3.0,,909,1,1,78704
26914,1459,3.0,,785,1,1,78704
26915,1494,3.0,,782,1,1,78704
26916,1480,3.0,,730,1,1,78704
26917,1524,3.0,,768,1,1,78704
26918,1454,3.0,,891,1,1,78704
26919,1662,3.0,,934,1,1,78704
26920,1459,3.0,,785,1,1,78704
26921,1303,3.0,,676,1,1,78704
26922,1519,3.0,,840,1,1,78704
26923,1330,3.0,,582,1,1,78704
26924,1717,3.0,,693,1,1,78704
26925,1574,3.0,,645,1,1,78704
26926,1735,3.0,,908,1,1,78704
26927,1693,3.0,,983,1,1,78704
26928,1444,3.0,,747,1,1,78704
26929,1581,3.0,,713,1,1,78704
26930,1998,3.0,,912,1,1,78704
26931,1374,3.0,,735,1,1,78704
26932,2036,3.0,,734,1,1,78704
26933,1481,3.0,,939,1,1,78704
26934,1311,3.0,,939,1,1,78704
26935,1659,3.0,,715,1,1,78704
26936,1940,3.0,,931,1,1,78704
26937,1615,3.0,,696,1,1,78704
26938,1691,3.0,,769,1,1,78704
26939,1444,3.0,,747,1,1,78704
26940,1907,3.0,,734,1,1,78704
26941,2190,3.0,,713,1,1,78704
26942,1374,3.0,,750,1,1,78704
26943,1488,3.0,,983,1,1,78704
26944,1514,3.0,,815,1,1,78704
26945,1485,3.0,,696,1,1,78704
26946,1993,3.0,,713,1,1,78704
26947,1554,3.0,,757,1,1,78704
26948,1894,3.0,,903,1,1,78704
26949,1993,3.0,,713,1,1,78704
26950,1418,3.0,,861,1,1,78704
26951,2020,3.0,,931,1,1,78704
26952,1928,3.0,,783,1,1,78704
26953,1785,3.0,,908,1,1,78704
26954,1455,3.0,,602,1,1,78704
26955,2118,3.0,,833,1,1,78704
26956,1861,3.0,,734,1,1,78704
26957,1248,3.0,,550,1,1,78704
26958,1437,3.0,,939,1,1,78704
26959,1358,3.0,,861,1,1,78704
26960,1645,3.0,,821,1,1,78704
26961,1589,3.0,,815,1,1,78704
26962,2058,3.0,,734,1,1,78704
26963,1199,3.0,,550,1,1,78704
26964,2626,3.0,,776,1,1,78704
26965,3762,3.0,,724,1,1,78704
26966,1389,3.0,,750,1,1,78704
26967,2190,3.0,,713,1,1,78704
26968,1481,3.0,,939,1,1,78704
26969,1656,3.0,,903,1,1,78704
26970,1420,3.0,,860,1,1,78704
26971,1373,3.0,,788,1,1,78704
26972,1454,3.0,,779,1,1,78704
26973,1868,3.0,,780,1,1,78704
26974,1876,3.0,,734,1,1,78704
26975,1313,3.0,,676,1,1,78704
26976,1993,3.0,,713,1,1,78704
26977,1259,3.0,,602,1,1,78704
26978,1418,3.0,,676,1,1,78704
26979,1628,3.0,,934,1,1,78704
26980,1794,3.0,,903,1,1,78704
26981,1248,3.0,,550,1,1,78704
26982,1892,3.0,,693,1,1,78704
26983,1449,3.0,,779,1,1,78704
26984,2454,3.0,,771,1,1,78704
26985,1399,3.0,,747,1,1,78704
26986,1765,3.0,,912,1,1,78704
26987,1818,3.0,,693,1,1,78704
26989,1564,3.0,,1063,1,1,78704
26990,1515,3.0,,750,1,1,78704
26991,1584,3.0,,1084,1,1,78704
26992,1873,3.0,,734,1,1,78704
26993,1447,3.0,,730,1,1,78704
26994,1471,3.0,,730,1,1,78704
26995,1535,3.0,,757,1,1,78704
26996,1444,3.0,,747,1,1,78704
26997,1873,3.0,,734,1,1,78704
26998,2160,3.0,,931,1,1,78704
26999,1455,3.0,,582,1,1,78704
27000,1448,3.0,,668,1,1,78704
27001,1722,3.0,,715,1,1,78704
27003,1792,3.0,,1053,1,15,78704
27004,1681,3.0,,1053,1,15,78704
27006,1674,3.0,,963,2,2,78704
27007,1624,3.0,,1188,2,2,78704
27008,2460,3.0,,1211,2,2,78704
27009,2733,3.0,,1148,2,2,78704
27010,2100,3.0,,1212,2,2,78704
27011,1704,3.0,,1059,2,2,78704
27012,1581,3.0,,1072,2,2,78704
27013,1737,3.0,,1069,2,2,78704
27014,1820,3.0,,970,2,2,78704
27015,2070,3.0,,1267,2,2,78704
27016,2045,3.0,,1220,2,2,78704
27017,1664,3.0,,1144,2,2,78704
27018,1605,3.0,,626,2,2,78704
27019,1459,3.0,,1042,2,2,78704
27020,1564,3.0,,850,2,2,78704
27021,1677,3.0,,1238,2,2,78704
27022,1549,3.0,,1042,2,2,78704
27023,1966,3.0,,1208,2,2,78704
27024,1860,3.0,,1176,2,2,78704
27025,1742,3.0,,976,2,2,78704
27026,2737,3.0,,1250,2,2,78704
27027,1833,3.0,,1097,2,2,78704
27028,2933,3.0,,1239,2,2,78704
27029,2045,3.0,,1499,2,2,78704
27032,1656,3.0,,1028,2,2,78704
27033,1890,3.0,,1084,2,2,78704
27034,2051,3.0,,1212,2,2,78704
27035,1569,3.0,,1042,2,2,78704
27036,1778,3.0,,1238,2,2,78704
27037,1825,3.0,,1084,2,2,78704
27038,2248,3.0,,1208,2,2,78704
27039,1590,3.0,,1260,2,2,78704
27040,1796,3.0,,1088,2,2,78704
27042,1620,3.0,,850,2,2,78704
27043,2045,3.0,,1499,2,2,78704
27044,1800,3.0,,970,2,2,78704
27045,1714,3.0,,1397,2,2,78704
27046,2062,3.0,,1072,2,2,78704
27047,1849,3.0,,1305,2,2,78704
27048,2572,3.0,,1432,2,2,78704
27049,2020,3.0,,902,2,2,78704
27050,2100,3.0,,1072,2,2,78704
27051,2167,3.0,,1305,2,2,78704
27052,2148,3.0,,1084,2,2,78704
27053,1773,3.0,,1238,2,2,78704
27054,2892,3.0,,1097,2,2,78704
27055,1968,3.0,,1202,2,2,78704
27056,1839,3.0,,1387,2,2,78704
27057,1551,3.0,,1072,2,2,78704
27058,2460,3.0,,1047,2,2,78704
27059,1586,3.0,,970,2,2,78704
27060,1740,3.0,,1000,2,2,78704
27061,1937,3.0,,1124,2,2,78704
27062,1548,3.0,,970,2,2,78704
27063,1492,3.0,,970,2,2,78704
27064,2090,3.0,,1079,2,2,78704
27065,3472,3.0,,1254,2,2,78704
27066,2369,3.0,,1051,2,2,78704
27067,1641,3.0,,970,2,2,78704
27068,2025,3.0,,1124,2,2,78704
27069,2137,3.0,,1142,2,2,78704
27070,1524,3.0,,900,2,2,78704
27071,1825,3.0,,1131,2,2,78704
27072,1678,3.0,,1238,2,2,78704
27073,2753,3.0,,1211,2,2,78704
27074,2214,3.0,,1047,2,2,78704
27075,1719,3.0,,1069,2,2,78704
27076,2124,3.0,,1142,2,2,78704
27077,1853,3.0,,1097,2,2,78704
27078,2320,3.0,,1015,2,2,78704
27079,1894,3.0,,1296,2,2,78704
27080,1714,3.0,,1144,2,2,78704
27081,1996,3.0,,1296,2,2,78704
27082,2051,3.0,,902,2,2,78704
27084,1414,3.0,,970,2,25,78704
27085,3412,3.0,,1777,2,25,78704
27086,1878,3.0,,1028,2,25,78704
27087,1499,3.0,,970,2,25,78704
27088,1646,3.0,,970,2,25,78704
27090,2210,3.0,,1530,3,2,78704
27091,2097,3.0,,1230,3,2,78704
27092,1995,3.0,,1327,3,2,78704
27093,1976,3.0,,1215,3,2,78704
27094,2200,3.0,,1352,3,2,78704
27095,2339,3.0,,1436,3,2,78704
27096,2333,3.0,,1331,3,2,78704
27097,2422,3.0,,1384,3,2,78704
27098,2554,3.0,,1384,3,2,78704
27100,3171,3.0,,1910,4,3,78704
27102,2384,3.0,,1800,4,4,78704
27109,1434,,,658,1,1,78703
27110,1378,,,658,1,1,78703
27111,1396,,,658,1,1,78703
27112,1396,,,658,1,1,78703
27113,1456,,,658,1,1,78703
27114,1717,,,828,1,1,78703
27115,1403,,,658,1,1,78703
27116,1686,,,786,1,1,78703
27117,1406,,,658,1,1,78703
27118,1731,,,828,1,1,78703
27120,1914,,,907,2,1,78703
27121,1914,,,907,2,1,78703
27122,2084,,,907,2,1,78703
27123,2049,,,907,2,1,78703
27124,1939,,,907,2,1,78703
27125,1989,,,907,2,1,78703
27127,2087,,,1119,2,2,78703
27128,2132,,,1078,2,2,78703
27129,2082,,,1119,2,2,78703
27131,2777,,,1418,2,25,78703
27132,2777,,,1418,2,25,78703
27133,995,15.0,,533,0,1,78704
27134,995,15.0,,533,0,1,78704
27135,995,15.0,,533,0,1,78704
27136,995,15.0,,533,0,1,78704
27137,995,15.0,,533,0,1,78704
27138,995,15.0,,533,0,1,78704
27140,1035,15.0,,533,1,1,78704
27141,1070,15.0,,600,1,1,78704
27142,1035,15.0,,533,1,1,78704
27143,1070,15.0,,600,1,1,78704
27144,1070,15.0,,600,1,1,78704
27145,1035,15.0,,533,1,1,78704
27146,1070,15.0,,600,1,1,78704
27154,1425,,,1320,2,2,78727
27155,1350,,,1020,2,2,78727
27156,1300,,,1020,2,2,78727
27157,1302,,2015.0,677,1,1,78735
27159,1150,,2015.0,795,1,1,78735
27160,1239,,2015.0,730,1,1,78735
27161,1192,,2015.0,767,1,1,78735
27162,1214,,2015.0,845,1,1,78735
27163,1197,,2015.0,821,1,1,78735
27164,1192,,2015.0,767,1,1,78735
27165,1192,,2015.0,767,1,1,78735
27166,1343,,2015.0,840,1,1,78735
27167,1257,,2015.0,821,1,1,78735
27168,1313,,2015.0,784,1,1,78735
27169,1328,,2015.0,784,1,1,78735
27170,1400,,2015.0,767,1,1,78735
27171,1149,,2015.0,795,1,1,78735
27172,1389,,2015.0,840,1,1,78735
27174,1591,,2015.0,1154,2,2,78735
27175,1642,,2015.0,1154,2,2,78735
27176,1642,,2015.0,1083,2,2,78735
27177,1511,,2015.0,1083,2,2,78735
27178,1537,,2015.0,1154,2,2,78735
27179,1777,,2015.0,1154,2,2,78735
27180,1550,,2015.0,1210,2,2,78735
27181,1673,,2015.0,1154,2,2,78735
27182,1508,,2015.0,1154,2,2,78735
27183,1740,,2015.0,1124,2,2,78735
27184,1540,,2015.0,1124,2,2,78735
27185,1562,,2015.0,1210,2,2,78735
27186,1583,,2015.0,1154,2,2,78735
27187,1410,,2015.0,1124,2,2,78735
27188,1548,,2015.0,1154,2,2,78735
27190,2253,,2015.0,1645,2,25,78735
27191,2202,,2015.0,1541,3,2,78735
27193,2087,,2015.0,1575,3,2,78735
27194,2026,,2015.0,1575,3,2,78735
27195,2638,,2015.0,2081,3,35,78735
27197,1250,7.0,2002.0,956,1,1,78748
27198,1075,7.0,2002.0,813,1,1,78748
27199,950,7.0,2002.0,556,1,1,78748
27200,1055,7.0,2002.0,813,1,1,78748
27201,1215,7.0,2002.0,818,1,1,78748
27203,1400,7.0,2002.0,1243,2,2,78748
27204,1325,7.0,2002.0,1124,2,2,78748
27205,1440,7.0,2002.0,1243,2,2,78748
27206,1345,7.0,2002.0,1124,2,2,78748
27207,1350,7.0,2002.0,1155,2,2,78748
27208,1290,7.0,2002.0,1278,2,2,78748
27209,1220,7.0,2002.0,955,2,2,78748
27210,1500,7.0,2002.0,1278,2,2,78748
27211,1315,7.0,2002.0,1278,2,2,78748
27212,1320,7.0,2002.0,1084,2,2,78748
27214,1069,,,692,1,1,78726
27215,1360,,,813,1,1,78726
27216,979,,,692,1,1,78726
27217,1253,,,912,1,1,78726
27218,1022,,,844,1,1,78726
27219,1055,,,793,1,1,78726
27220,1173,,,692,1,1,78726
27221,1156,,,788,1,1,78726
27222,1089,,,692,1,1,78726
27223,1229,,,692,1,1,78726
27224,1192,,,842,1,1,78726
27225,1181,,,798,1,1,78726
27226,959,,,692,1,1,78726
27227,1029,,,692,1,1,78726
27228,1334,,,992,1,1,78726
27229,1184,,,819,1,1,78726
27230,1075,,,692,1,1,78726
27231,1206,,,788,1,1,78726
27232,1036,,,788,1,1,78726
27233,1129,,,692,1,1,78726
27234,1119,,,692,1,1,78726
27235,1176,,,793,1,1,78726
27236,1373,,,956,1,1,78726
27238,1465,,,1086,2,2,78726
27239,1395,,,1062,2,2,78726
27240,1531,,,1084,2,2,78726
27241,1236,,,1062,2,2,78726
27242,1250,,,1155,2,2,78726
27243,1236,,,1124,2,2,78726
27244,1436,,,1278,2,2,78726
27245,1499,,,955,2,2,78726
27246,1465,,,1196,2,2,78726
27247,1394,,,1129,2,2,78726
27248,1640,,,1196,2,2,78726
27249,1247,,,1062,2,2,78726
27250,1270,,,955,2,2,78726
27251,1425,,,955,2,2,78726
27252,1462,,,1084,2,2,78726
27253,1460,,,955,2,2,78726
27254,1520,,,1196,2,2,78726
27255,1417,,,1062,2,2,78726
27256,1457,,,1129,2,2,78726
27257,1302,,,1084,2,2,78726
27258,1565,,,1196,2,2,78726
27259,1337,,,1124,2,2,78726
27260,1241,,,955,2,2,78726
27262,1705,,,1355,3,2,78726
27263,1595,,,1368,3,2,78726
27264,1735,,,1368,3,2,78726
27265,1737,,,1368,3,2,78726
27267,800,36.0,,506,1,1,78741
27268,882,36.0,,690,1,1,78741
27269,800,36.0,,506,1,1,78741
27270,878,36.0,,746,1,1,78741
27271,878,36.0,,746,1,1,78741
27272,852,36.0,,676,1,1,78741
27273,800,36.0,,506,1,1,78741
27274,852,36.0,,676,1,1,78741
27275,800,36.0,,506,1,1,78741
27276,852,36.0,,676,1,1,78741
27278,1135,36.0,,950,2,15,78741
27279,1135,36.0,,950,2,15,78741
27281,1147,36.0,,978,2,2,78741
27282,1147,36.0,,978,2,2,78741
27283,1147,36.0,,978,2,2,78741
27284,1147,36.0,,978,2,2,78741
27286,1304,36.0,,1076,3,15,78741
27287,1100,26.0,,468,0,1,78745
27288,1100,26.0,,468,0,1,78745
27289,1100,26.0,,468,0,1,78745
27291,1265,26.0,,768,1,1,78745
27292,1265,26.0,,768,1,1,78745
27293,1185,26.0,,626,1,1,78745
27294,1210,26.0,,626,1,1,78745
27295,1210,26.0,,626,1,1,78745
27296,1254,26.0,,811,1,1,78745
27297,1289,26.0,,811,1,1,78745
27298,1244,26.0,,811,1,1,78745
27299,1154,26.0,,702,1,1,78745
27300,1265,26.0,,768,1,1,78745
27301,1225,26.0,,723,1,1,78745
27302,1320,26.0,,768,1,1,78745
27303,1280,26.0,,811,1,1,78745
27304,1290,26.0,,768,1,1,78745
27305,1230,26.0,,626,1,1,78745
27306,1275,26.0,,768,1,1,78745
27307,1215,26.0,,811,1,1,78745
27308,1210,26.0,,626,1,1,78745
27309,1199,26.0,,626,1,1,78745
27310,1230,26.0,,626,1,1,78745
27311,1259,26.0,,811,1,1,78745
27312,1240,26.0,,727,1,1,78745
27313,1260,26.0,,723,1,1,78745
27314,1254,26.0,,811,1,1,78745
27315,1269,26.0,,811,1,1,78745
27316,1280,26.0,,768,1,1,78745
27318,1745,26.0,,1142,2,2,78745
27319,1725,26.0,,1142,2,2,78745
27320,1760,26.0,,1142,2,2,78745
27321,1750,26.0,,1142,2,2,78745
27322,1760,26.0,,1142,2,2,78745
27323,1750,26.0,,1142,2,2,78745
27325,1562,,,588,0,1,78703
27326,1537,,,588,0,1,78703
27328,1717,,,800,1,1,78703
27329,1705,,,759,1,1,78703
27330,1644,,,759,1,1,78703
27331,1717,,,800,1,1,78703
27332,1680,,,800,1,1,78703
27333,1644,,,759,1,1,78703
27334,1742,,,759,1,1,78703
27335,1656,,,759,1,1,78703
27336,1971,,,1011,1,1,78703
27337,1706,,,759,1,1,78703
27339,2898,,,1097,2,2,78703
27340,2584,,,1265,2,2,78703
27342,953,7.0,,619,1,1,78729
27343,1123,7.0,,697,1,1,78729
27344,993,7.0,,697,1,1,78729
27345,1153,7.0,,952,1,1,78729
27346,953,7.0,,697,1,1,78729
27347,1063,7.0,,872,1,1,78729
27348,1008,7.0,,697,1,1,78729
27349,1128,7.0,,872,1,1,78729
27350,988,7.0,,697,1,1,78729
27351,1173,7.0,,952,1,1,78729
27352,1103,7.0,,872,1,1,78729
27353,1078,7.0,,952,1,1,78729
27354,1063,7.0,,872,1,1,78729
27355,928,7.0,,619,1,1,78729
27356,958,7.0,,619,1,1,78729
27357,928,7.0,,619,1,1,78729
27358,983,7.0,,619,1,1,78729
27359,993,7.0,,619,1,1,78729
27360,1018,7.0,,619,1,1,78729
27361,1053,7.0,,697,1,1,78729
27362,1018,7.0,,697,1,1,78729
27363,948,7.0,,697,1,1,78729
27364,958,7.0,,619,1,1,78729
27365,943,7.0,,697,1,1,78729
27366,933,7.0,,619,1,1,78729
27367,1123,7.0,,872,1,1,78729
27368,943,7.0,,619,1,1,78729
27369,918,7.0,,619,1,1,78729
27370,933,7.0,,619,1,1,78729
27371,973,7.0,,619,1,1,78729
27372,993,7.0,,619,1,1,78729
27374,1378,7.0,,1262,2,2,78729
27375,1343,7.0,,1262,2,2,78729
27376,1243,7.0,,1140,2,2,78729
27377,1348,7.0,,1059,2,2,78729
27378,1488,7.0,,1262,2,2,78729
27379,1198,7.0,,1140,2,2,78729
27380,1183,7.0,,1140,2,2,78729
27381,1338,7.0,,1262,2,2,78729
27382,1403,7.0,,1140,2,2,78729
27383,1343,7.0,,1262,2,2,78729
27384,1308,7.0,,1140,2,2,78729
27385,1303,7.0,,1059,2,2,78729
27386,1348,7.0,,1140,2,2,78729
27387,1458,7.0,,1262,2,2,78729
27388,1198,7.0,,1140,2,2,78729
27389,1458,7.0,,1262,2,2,78729
27390,1273,7.0,,1140,2,2,78729
27391,1333,7.0,,1140,2,2,78729
27393,1518,7.0,,1381,3,2,78729
27394,1528,7.0,,1381,3,2,78729
27395,1498,7.0,,1381,3,2,78729
27397,1077,26.0,,791,1,1,78726
27398,997,26.0,,732,1,1,78726
27399,1087,26.0,,791,1,1,78726
27400,1099,26.0,,791,1,1,78726
27401,1007,26.0,,732,1,1,78726
27402,1149,26.0,,745,1,1,78726
27403,1129,26.0,,791,1,1,78726
27404,1086,26.0,,791,1,1,78726
27405,1073,26.0,,745,1,1,78726
